state,taxon,taxon_full,state_ks,control_ks,excess_ks,alpha_hat,theta_hat,mean_abund
CD,s__Barnesiella_intestinihominis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis,0.08369661124730854,0.06262034753341905,0.021076263713889487,0.6271481726627458,3.9626061967823403,2.4851412352941176
CD,s__Bacteroides_cellulosilyticus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus,0.06846675125584029,0.05049685495026543,0.017969896305574856,0.5236597389891752,4.803371466701026,2.5153322485207106
CD,s__Eubacterium_rectale,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale,0.053742230664323654,0.040321684204301794,0.01342054646002186,0.42827151019269594,7.683104804470043,3.290454897579143
CD,s__Bacteroides_uniformis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis,0.08694379829105522,0.07454036097215111,0.012403437318904115,0.8100789823101939,15.947816758125208,12.918991169491525
CD,s__Faecalibacterium_prausnitzii,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii,0.03628313551010706,0.03175225837583595,0.004530877134271111,0.8541307678620188,9.726746208819192,8.307913208137716
CD,s__Bacteroides_dorei,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei,0.10028409593065479,0.09616115878796261,0.004122937142692185,0.3208491264720618,35.84398707220217,11.500511941391942
CD,s__Eubacterium_eligens,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens,0.054152082858393125,0.05266756655045135,0.0014845163079417745,0.5432935619583427,2.0878977854654615,1.1343414248704662
CD,s__Ruminococcus_gnavus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus,0.17378377157238634,0.17447467852316245,-0.0006909069507761156,0.3267974074001431,3.314971952347447,1.0833242396313365
CD,s__Oscillibacter_sp_57_20,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_57_20,0.04346136142881285,0.046108761565753165,-0.0026474001369403144,0.7275579790108485,1.3766946194453384,1.0016251550387596
CD,s__Odoribacter_splanchnicus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus,0.06787517858698461,0.07221648953395868,-0.00434131094697407,1.1874440626042255,0.9292501921788605,1.1034326233766234
CD,s__Escherichia_coli,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli,0.15529714770279873,0.1623162169457918,-0.007019069242993059,0.2780256757780614,14.825023322485578,4.121737127659574
