cohort,taxon,taxon_full,n_nonzero,alpha_hat,theta_hat,ks_gamma_p,ks_exp_p,gamma_better
VogtmannE_2016,s__Parabacteroides_merdae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae,83,0.47644212837854355,3.7699780908439475,0.03384760012930754,0.011251817159708022,True
VogtmannE_2016,s__Bacteroides_ovatus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus,96,0.3283170242413438,4.526694712021727,0.14792752835763112,7.023430243287848e-12,True
VogtmannE_2016,s__Ruminococcus_torques,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques,89,0.5959415635215092,2.414850676191355,0.19799870875673453,0.4608940501065588,False
VogtmannE_2016,s__Roseburia_intestinalis,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis,91,0.49070950032056404,2.4743080839545786,0.6925775095203197,8.942876828422649e-05,True
VogtmannE_2016,s__Fusicatenibacter_saccharivorans,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans,97,1.2599262695512505,0.9004930469184679,0.35802212364886055,0.14081472082005142,True
VogtmannE_2016,s__Escherichia_coli,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli,81,0.22968550545857658,5.7953392811669096,0.0037045256082338662,1.145902066368425e-22,True
VogtmannE_2016,s__Roseburia_inulinivorans,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans,88,0.4786147607308106,2.486528894347095,0.8071689336668837,0.004900989219112084,True
VogtmannE_2016,s__Barnesiella_intestinihominis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis,76,0.5582572380561487,2.3335151283704305,0.09277796774869618,0.06097645420709985,True
VogtmannE_2016,s__Akkermansia_muciniphila,k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila,75,0.37506258531708736,3.4248847622253384,0.4299585450142437,4.944580014544894e-07,True
VogtmannE_2016,s__Anaerostipes_hadrus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus,98,0.6748785296432908,1.4116711211953963,0.7490645459835655,0.02606639406686595,True
VogtmannE_2016,s__Lachnospira_pectinoschiza,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza,62,0.38760368997630223,3.7516570833501706,0.17070778591585556,0.0004340245770164678,True
YachidaS_2019,s__Bacteroides_vulgatus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus,501,0.6394595327130956,17.14527887238037,0.08166126474360813,0.006241263190502915,True
YachidaS_2019,s__Prevotella_copri,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri,208,0.28110805160410274,82.80434256870083,1.1552438033506921e-05,1.0279705353208155e-14,True
YachidaS_2019,s__Bacteroides_uniformis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis,566,0.8545459690301712,7.720482944870534,0.924156643066044,0.08877850991794367,True
YachidaS_2019,s__Bacteroides_plebeius,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius,253,0.5373895061995215,20.059414648867445,0.3807706808408279,6.43450166608973e-05,True
YachidaS_2019,s__Bacteroides_dorei,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei,403,0.4385286714600049,14.439257847640059,0.480499784172432,3.9353398893063235e-18,True
YachidaS_2019,s__Faecalibacterium_prausnitzii,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii,553,1.0171618470607413,3.9707160464814217,0.04212167604015049,0.027081672902404708,True
YachidaS_2019,s__Bacteroides_stercoris,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris,375,0.548155865177691,10.710945066868456,0.3742415754217501,1.5304709834699053e-11,True
YachidaS_2019,s__Parabacteroides_distasonis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis,522,0.7986355448628224,4.198931226565114,0.057759568584439425,2.950056598813284e-05,True
YachidaS_2019,s__Eubacterium_rectale,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale,390,0.5905603575741089,6.7586747193295675,0.8342279673736769,1.1231386680269625e-05,True
YachidaS_2019,s__Ruminococcus_gnavus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus,503,0.37970226103500737,6.365522485248649,5.41614351453355e-05,4.3404369668959127e-48,True
YachidaS_2019,s__Alistipes_putredinis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis,387,0.5531472032012046,4.964383703557212,0.0015930570067905266,1.3190887271154e-07,True
YachidaS_2019,s__Escherichia_coli,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli,361,0.26686656211955934,10.060384902051384,1.9568275002102222e-08,1.9900721440064474e-77,True
YachidaS_2019,s__Bacteroides_thetaiotaomicron,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron,543,0.6906532176852915,2.563869545581538,0.01125718671247984,4.458987836394869e-07,True
YachidaS_2019,s__Roseburia_inulinivorans,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans,454,0.584531357787846,3.5953383674309407,0.9634552671818334,9.855831834437098e-08,True
YachidaS_2019,s__Eubacterium_eligens,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens,327,0.6090094432495716,4.622831708676621,0.6406981334458662,0.0002198345810457144,True
YachidaS_2019,s__Parabacteroides_merdae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae,452,0.935030545437581,1.9278309907921525,0.2000209268342793,0.5720286867256685,False
YachidaS_2019,s__Bacteroides_ovatus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus,485,0.5137071126561342,3.2614291274718625,0.00016927561493786363,6.611605245928028e-24,True
YachidaS_2019,s__Collinsella_aerofaciens,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens,475,0.9455229444911889,1.7953262788214688,0.3583501056669307,0.18273177090379622,True
YachidaS_2019,s__Eubacterium_sp_CAG_180,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_180,173,0.5093137093840207,8.154485299624783,0.05395417918679124,0.0003880221730578305,True
YachidaS_2019,s__Bifidobacterium_longum,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum,478,0.45305129919976955,3.280631104525424,0.00018188622964696,3.405306855967293e-26,True
YachidaS_2019,s__Bifidobacterium_adolescentis,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis,321,0.519991529664746,4.106448450403906,0.03154187253067864,6.721464347354369e-12,True
YachidaS_2019,s__Bacteroides_fragilis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis,282,0.33844390182203865,6.758016485957464,0.0014164948093161583,6.146592515211069e-35,True
YachidaS_2019,s__Lachnospira_pectinoschiza,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza,218,0.6677944731833837,4.422264660270103,0.8285766536400387,0.09257283787608728,True
YachidaS_2019,s__Bacteroides_caccae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae,348,0.6748003382913168,2.729630357284379,0.8621259973915246,0.001292303884047471,True
YachidaS_2019,s__Bacteroides_coprocola,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola,154,0.7236555551112382,5.3958407453528165,0.9812398236759287,0.07067673929309559,True
YachidaS_2019,s__Ruminococcus_bromii,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii,279,0.7188474938548205,2.985677879215586,0.7381097315362977,0.12261121401072628,True
YachidaS_2019,s__Anaerostipes_hadrus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus,478,0.6357878840646936,1.8382179071554101,0.01872560208495628,1.3650999155259323e-08,True
YachidaS_2019,s__Ruminococcus_torques,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques,278,0.6965606755105977,2.869924704236433,0.09134436838186977,0.002777524504495261,True
YachidaS_2019,s__Roseburia_faecis,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis,310,0.571810551094325,3.1094289090360263,0.6253488546540238,2.870428251537841e-07,True
YachidaS_2019,s__Phascolarctobacterium_succinatutens,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens,240,1.9633961083400977,1.1628146032115878,0.14544548812555513,3.0964335399412036e-08,True
ZellerG_2014,s__Bacteroides_vulgatus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus,154,0.6797773503059791,8.705238786170995,0.2921486806842123,0.3681659856861995,False
ZellerG_2014,s__Ruminococcus_bromii,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii,137,0.3723712627483399,17.01023954644653,0.015269103072778956,1.3295342120854865e-09,True
ZellerG_2014,s__Faecalibacterium_prausnitzii,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii,156,0.9516581282904476,5.357576830264242,0.11817922092529876,0.17521895419122735,False
ZellerG_2014,s__Bacteroides_uniformis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis,156,0.7264401332057565,6.985826249559193,0.7413333921002331,0.11656826811135568,True
ZellerG_2014,s__Prevotella_copri,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri,82,0.23195589031505673,30.77965358638738,0.058322105692576565,1.566965879449969e-15,True
ZellerG_2014,s__Eubacterium_rectale,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale,144,0.4179979072485346,8.063320872073136,0.49298876492138766,1.62005561010639e-08,True
ZellerG_2014,s__Eubacterium_sp_CAG_180,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_180,87,0.42789055570945383,10.067688286528373,0.18414152204783196,0.0003465722435838273,True
ZellerG_2014,s__Roseburia_faecis,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis,137,0.5035946496647175,5.267767711199249,0.5002916963935868,0.0009697095896857855,True
ZellerG_2014,s__Eubacterium_eligens,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens,125,0.5770125237007598,4.834333477043605,0.5107039725929778,0.04620137970882299,True
ZellerG_2014,s__Anaerostipes_hadrus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus,149,0.6053304098530319,3.8279166628662997,0.6677108147086603,0.00018297066734739725,True
ZellerG_2014,s__Bacteroides_dorei,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei,122,0.35719959226197684,6.990989062472036,0.4891049810734762,3.2995595873471673e-10,True
ZellerG_2014,s__Methanobrevibacter_smithii,k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_smithii,94,0.3296546882914503,9.546741474897463,0.13652176403001304,9.70889289469699e-10,True
ZellerG_2014,s__Butyrivibrio_crossotus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus,52,0.24309950880184483,21.77710235083457,0.022305944574027237,1.2692340960936831e-11,True
ZellerG_2014,s__Alistipes_putredinis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis,137,0.6033596780673642,3.320414879184332,0.22985790044740273,0.028364528260483857,True
ZellerG_2014,s__Dorea_longicatena,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena,144,0.850593780670814,1.959930696643893,0.3180158602046105,0.7369717177645811,False
ZellerG_2014,s__Parabacteroides_distasonis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis,145,0.7523633767954251,2.1230016490947365,0.10585585258511576,0.01253113333671969,True
ZellerG_2014,s__Roseburia_inulinivorans,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans,144,0.6408773716289429,2.3734451534783636,0.6703628452916484,0.0036174533182162846,True
ZellerG_2014,s__Escherichia_coli,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli,125,0.3358366366888981,5.128579707625857,0.05820227744378115,3.2045956785945335e-15,True
ZellerG_2014,s__Coprococcus_comes,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes,137,0.8773370239254729,1.6806308953336153,0.31340227742073656,0.7180396973214853,False
ZellerG_2014,s__Ruminococcus_torques,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques,123,0.761165335148191,2.1277187722197244,0.7528652974603904,0.6393039531195314,True
ZellerG_2014,s__Collinsella_aerofaciens,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens,138,0.39860675246123195,3.583349892967595,0.06756214661369175,1.7579850959646429e-07,True
ZellerG_2014,s__Coprococcus_eutactus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus,77,0.326095882389132,7.588995333946011,0.4730394368750578,1.9774017633393288e-09,True
ZellerG_2014,s__Eubacterium_hallii,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii,146,0.5593433884624378,2.3264371888814392,0.9475937416981576,0.000271388658185771,True
ZellerG_2014,s__Blautia_obeum,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum,149,0.5971562224034394,2.044807513328374,0.3700447032522153,0.0003197504055049307,True
ZellerG_2014,s__Akkermansia_muciniphila,k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila,109,0.3472602984711957,4.78116823479779,0.08493263304444731,2.1434885493932327e-08,True
ZellerG_2014,s__Bifidobacterium_adolescentis,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis,93,0.30886516894433386,6.249618462849346,0.33719064767798324,7.621294684602607e-13,True
ZellerG_2014,s__Bifidobacterium_longum,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum,121,0.38819949769482737,3.672644952108169,0.41211644023412874,4.898655988478945e-10,True
ZellerG_2014,s__Lachnospira_pectinoschiza,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza,92,0.41829421167298053,4.159444153159111,0.6137417575182595,6.288476279368434e-05,True
ZellerG_2014,s__Bacteroides_plebeius,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius,62,0.3067314275889077,8.276906210820655,0.7652565028551322,2.901844645784459e-06,True
ZellerG_2014,s__Bacteroides_thetaiotaomicron,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron,133,0.5025037191626588,2.3423942144600667,0.04919807340029758,8.039675946931388e-07,True
